token_type,token_address,receiver,amount,id
erc20,0x14b0e20296BDDC9C0b3493302EBc45d8139a6c58,0x42B81011a367d3C7f4e4B570Fadd51209C93F287,1020
erc20,0x14b0e20296BDDC9C0b3493302EBc45d8139a6c58,0xf7ac63cEA00286d65848e9cE4750B9f0FcFea2Eb,440
erc20,0x14b0e20296BDDC9C0b3493302EBc45d8139a6c58,0x9Aa9abD9d470a16E3BA6189D8aC86613FF8330e5,120
